coords.x1,coords.x2,datetime,ID,revisits,residenceTime,avg_time_between,date,day,site,concatenated,state,hr
268107.4458,3702573.278,5/20/2020 7:00,61269,1,12.24840465,NA,5/20/2020,12,CC,2020-05-20 61269,1,7
268161.7211,3702674.659,5/20/2020 8:00,61269,2,2.436446396,222.0100502,5/20/2020,12,CC,2020-05-20 61269,1,8
268238.9685,3702700.505,5/20/2020 9:00,61269,2,3.708990925,209.7865644,5/20/2020,12,CC,2020-05-20 61269,1,9
261300.4057,3680299.951,6/5/2020 10:00,61301,3,23.29363108,4.614744136,6/5/2020,1,CC,2020-06-05 61301,2,10
261382.2495,3680216.566,6/5/2020 11:00,61301,4,24.82519901,2.731168548,6/5/2020,1,CC,2020-06-05 61301,2,11
261481.4565,3680262.442,6/5/2020 12:00,61301,2,3.80126388,3.770891212,6/5/2020,1,CC,2020-06-05 61301,2,12
261516.0208,3680130.423,6/5/2020 13:00,61301,2,2.587659592,1.698740616,6/5/2020,1,CC,2020-06-05 61301,2,13
261501.597,3680007.238,6/5/2020 14:00,61301,1,1.905564249,NA,6/5/2020,1,CC,2020-06-05 61301,2,14
261589.4966,3680008.725,6/5/2020 15:00,61301,1,1.883863531,NA,6/5/2020,1,CC,2020-06-05 61301,2,15
261576.3031,3680156.224,6/5/2020 16:00,61301,2,2.167263796,2.092986851,6/5/2020,1,CC,2020-06-05 61301,2,16
261505.0724,3680256.448,6/5/2020 17:00,61301,2,3.669298018,3.54101992,6/5/2020,1,CC,2020-06-05 61301,2,17
261491.8069,3680230.028,6/5/2020 18:00,61301,2,4.173488749,3.278558463,6/5/2020,1,CC,2020-06-05 61301,2,18
261355.8034,3680266.132,6/5/2020 19:01,61301,3,25.29993624,3.768549497,6/5/2020,1,CC,2020-06-05 61301,2,19
261325.7151,3680268.701,6/5/2020 20:00,61301,3,25.24087363,3.822092519,6/5/2020,1,CC,2020-06-05 61301,2,20
261342.4859,3680268.423,6/5/2020 6:01,61301,3,25.27762054,3.790887587,6/5/2020,1,CC,2020-06-05 61301,2,6
261311.5374,3680276.983,6/5/2020 7:00,61301,3,24.73081715,4.03349578,6/5/2020,1,CC,2020-06-05 61301,2,7
261319.8522,3680213.679,6/5/2020 8:00,61301,2,25.73792014,7.419871415,6/5/2020,1,CC,2020-06-05 61301,2,8
261272.624,3680183.608,6/5/2020 9:00,61301,2,3.667147235,23.44432371,6/5/2020,1,CC,2020-06-05 61301,2,9
261316.1841,3680169.434,6/6/2020 10:00,61301,3,4.107476543,11.47197509,6/6/2020,2,CC,2020-06-06 61301,1,10
261180.1915,3679926.958,6/6/2020 11:01,61301,1,0.786594732,NA,6/6/2020,2,CC,2020-06-06 61301,1,11
261213.3543,3679736.366,6/6/2020 12:00,61301,5,16.45416049,15.66313206,6/6/2020,2,CC,2020-06-06 61301,1,12
261274.3508,3679648.52,6/6/2020 13:01,61301,11,51.01562634,2.707423203,6/6/2020,2,CC,2020-06-06 61301,1,13
261227.0437,3679575.027,6/6/2020 14:01,61301,12,52.32860553,2.227685374,6/6/2020,2,CC,2020-06-06 61301,1,14
261256.7725,3679567.983,6/6/2020 15:00,61301,8,40.42306317,5.195175317,6/6/2020,2,CC,2020-06-06 61301,1,15
261236.4593,3679540.615,6/6/2020 16:01,61301,10,34.27472699,4.6675594,6/6/2020,2,CC,2020-06-06 61301,1,16
261244.8908,3679629.622,6/6/2020 17:00,61301,8,60.43569167,2.497214231,6/6/2020,2,CC,2020-06-06 61301,1,17
261288.6585,3679554.195,6/6/2020 18:01,61301,7,37.08346349,6.550090522,6/6/2020,2,CC,2020-06-06 61301,1,18
261284.8095,3679555.077,6/6/2020 19:00,61301,7,37.44237822,6.49937966,6/6/2020,2,CC,2020-06-06 61301,1,19
261291.8312,3679548.935,6/6/2020 20:00,61301,9,35.65842859,5.071603688,6/6/2020,2,CC,2020-06-06 61301,1,20
261341.7763,3680274.855,6/6/2020 6:01,61301,3,25.01842753,3.890260842,6/6/2020,2,CC,2020-06-06 61301,1,6
261360.0513,3680283.817,6/6/2020 7:00,61301,3,24.60533759,4.025337824,6/6/2020,2,CC,2020-06-06 61301,1,7
261351.4406,3680283.707,6/6/2020 8:00,61301,3,24.63200772,4.027841521,6/6/2020,2,CC,2020-06-06 61301,1,8
261340.9021,3680266.586,6/6/2020 9:00,61301,3,25.35048024,3.765315772,6/6/2020,2,CC,2020-06-06 61301,1,9
261216.5539,3679618.498,6/7/2020 10:00,61301,10,50.61343557,3.010301985,6/7/2020,3,CC,2020-06-07 61301,2,10
261250.9168,3679496.914,6/7/2020 11:01,61301,8,25.80962646,7.090049156,6/7/2020,3,CC,2020-06-07 61301,2,11
261308.8167,3679495.35,6/7/2020 12:01,61301,5,22.07651426,12.70844923,6/7/2020,3,CC,2020-06-07 61301,2,12
261243.2477,3679494.15,6/7/2020 13:00,61301,8,25.20339004,7.173164874,6/7/2020,3,CC,2020-06-07 61301,2,13
261244.1452,3679612.15,6/7/2020 14:02,61301,7,62.81054578,2.295501725,6/7/2020,3,CC,2020-06-07 61301,2,14
261260.1817,3679585.3,6/7/2020 15:01,61301,11,51.78994233,2.529553827,6/7/2020,3,CC,2020-06-07 61301,2,15
261263.8869,3679640.176,6/7/2020 16:01,61301,10,58.78617678,2.136792759,6/7/2020,3,CC,2020-06-07 61301,2,16
261228.604,3679601.001,6/7/2020 17:00,61301,9,61.01352544,2.047126151,6/7/2020,3,CC,2020-06-07 61301,2,17
260966.4354,3679527.931,6/7/2020 18:00,61301,1,0.781862588,NA,6/7/2020,3,CC,2020-06-07 61301,2,18
261155.5366,3679464.429,6/7/2020 19:00,61301,3,2.037256128,22.22165666,6/7/2020,3,CC,2020-06-07 61301,2,19
261151.4885,3679497.122,6/7/2020 20:00,61301,3,2.576137187,22.05486862,6/7/2020,3,CC,2020-06-07 61301,2,20
261297.0778,3679554.843,6/7/2020 6:00,61301,10,36.50625119,4.420405816,6/7/2020,3,CC,2020-06-07 61301,2,6
261252.4464,3679541.799,6/7/2020 7:00,61301,10,35.47840135,4.537381488,6/7/2020,3,CC,2020-06-07 61301,2,7
261264.507,3679617.921,6/7/2020 8:00,61301,6,62.5664935,2.784216878,6/7/2020,3,CC,2020-06-07 61301,2,8
261311.3188,3679659.81,6/7/2020 9:00,61301,10,21.17457862,6.091693045,6/7/2020,3,CC,2020-06-07 61301,2,9
261373.8168,3679714.231,6/8/2020 10:00,61301,4,4.192963759,15.37221791,6/8/2020,4,CC,2020-06-08 61301,1,10
261395.9555,3679615.931,6/8/2020 11:01,61301,4,3.468038682,8.863520968,6/8/2020,4,CC,2020-06-08 61301,1,11
261248.8353,3679617.806,6/8/2020 12:00,61301,7,63.62023068,2.340648834,6/8/2020,4,CC,2020-06-08 61301,1,12
261252.1758,3679648.675,6/8/2020 13:00,61301,9,49.97094059,3.532379673,6/8/2020,4,CC,2020-06-08 61301,1,13
261260.4723,3679605.901,6/8/2020 14:02,61301,7,62.49018373,2.333730246,6/8/2020,4,CC,2020-06-08 61301,1,14
261388.5885,3679629.295,6/8/2020 15:00,61301,5,4.659787329,12.6830741,6/8/2020,4,CC,2020-06-08 61301,1,15
261534.6522,3679664.27,6/8/2020 16:01,61301,1,0.885985752,NA,6/8/2020,4,CC,2020-06-08 61301,1,16
261262.8204,3679495.878,6/8/2020 17:00,61301,8,25.53823995,7.112630598,6/8/2020,4,CC,2020-06-08 61301,1,17
261239.9468,3679629.21,6/8/2020 18:00,61301,8,57.91528186,2.858095828,6/8/2020,4,CC,2020-06-08 61301,1,18
261197.7157,3679655.837,6/8/2020 19:00,61301,12,40.81546162,3.406011308,6/8/2020,4,CC,2020-06-08 61301,1,19
261205.2826,3679662.421,6/8/2020 20:00,61301,12,41.05279072,3.393242153,6/8/2020,4,CC,2020-06-08 61301,1,20
261200.408,3679642.021,6/8/2020 6:00,61301,10,42.97849528,3.902653547,6/8/2020,4,CC,2020-06-08 61301,1,6
261196.6831,3679645.297,6/8/2020 7:00,61301,10,42.07424594,4.007788808,6/8/2020,4,CC,2020-06-08 61301,1,7
261259.2136,3679660.31,6/8/2020 8:00,61301,9,45.28208549,4.137858372,6/8/2020,4,CC,2020-06-08 61301,1,8
261301.9196,3679715.439,6/8/2020 9:00,61301,7,11.30457183,11.24869079,6/8/2020,4,CC,2020-06-08 61301,1,9
261295.8263,3679686.025,6/9/2020 10:00,61301,10,24.27714348,6.02482385,6/9/2020,5,CC,2020-06-09 61301,2,10
261323.4477,3679652.754,6/9/2020 11:00,61301,9,19.74274931,7.017023876,6/9/2020,5,CC,2020-06-09 61301,2,11
261255.0183,3679642.502,6/9/2020 12:00,61301,10,53.1738,2.770789229,6/9/2020,5,CC,2020-06-09 61301,2,12
261249.0944,3679484.973,6/9/2020 13:00,61301,8,24.03839437,7.28496661,6/9/2020,5,CC,2020-06-09 61301,2,13
261340.3342,3679489.728,6/9/2020 14:00,61301,5,13.54416935,13.84928904,6/9/2020,5,CC,2020-06-09 61301,2,14
261237.0442,3679487.255,6/9/2020 15:00,61301,11,23.7817368,5.151276363,6/9/2020,5,CC,2020-06-09 61301,2,15
261330.0816,3679597.692,6/9/2020 16:00,61301,9,29.13478706,5.832544002,6/9/2020,5,CC,2020-06-09 61301,2,16
261217.6661,3679524.274,6/9/2020 17:00,61301,12,30.80394834,4.104041003,6/9/2020,5,CC,2020-06-09 61301,2,17
261219.2641,3679702.007,6/9/2020 18:00,61301,10,34.91565288,4.87817828,6/9/2020,5,CC,2020-06-09 61301,2,18
261328.7402,3679831.75,6/9/2020 19:01,61301,1,1.450618406,NA,6/9/2020,5,CC,2020-06-09 61301,2,19
261317.6064,3679931.501,6/9/2020 20:02,61301,1,1.878286475,NA,6/9/2020,5,CC,2020-06-09 61301,2,20
261187.6519,3679656.206,6/9/2020 6:02,61301,12,38.33717372,3.627476346,6/9/2020,5,CC,2020-06-09 61301,2,6
261224.4832,3679568.742,6/9/2020 7:00,61301,12,48.88789151,2.527665923,6/9/2020,5,CC,2020-06-09 61301,2,7
261271.9819,3679680.095,6/9/2020 8:00,61301,10,40.24809896,4.259804539,6/9/2020,5,CC,2020-06-09 61301,2,8
261250.7997,3679648.087,6/9/2020 9:00,61301,9,50.0339678,3.523926379,6/9/2020,5,CC,2020-06-09 61301,2,9
531389.0359,3514825.724,6/5/2015 10:00,70273,2,23.9368629,2.884516791,6/5/2015,1,KNF,2015-06-05 70273,1,10
531435.0113,3514797.211,6/5/2015 11:00,70273,1,28.62180321,NA,6/5/2015,1,KNF,2015-06-05 70273,1,11
531427.3887,3514815.765,6/5/2015 12:00,70273,1,28.56506283,NA,6/5/2015,1,KNF,2015-06-05 70273,1,12
531450.419,3514840.32,6/5/2015 13:00,70273,2,32.93247101,0.377454279,6/5/2015,1,KNF,2015-06-05 70273,1,13
531476.8651,3514840.899,6/5/2015 14:00,70273,1,33.60946004,NA,6/5/2015,1,KNF,2015-06-05 70273,1,14
531479.7054,3514828.638,6/5/2015 15:00,70273,2,33.66698428,0.040885201,6/5/2015,1,KNF,2015-06-05 70273,1,15
531486.6176,3514831.885,6/5/2015 16:00,70273,2,31.1761642,0.462826041,6/5/2015,1,KNF,2015-06-05 70273,1,16
531487.9105,3514836.422,6/5/2015 17:00,70273,2,30.94548218,0.588078577,6/5/2015,1,KNF,2015-06-05 70273,1,17
531470.5101,3514838.142,6/5/2015 18:00,70273,1,33.55766918,NA,6/5/2015,1,KNF,2015-06-05 70273,1,18
531465.8326,3514841.121,6/5/2015 19:00,70273,1,33.49072868,NA,6/5/2015,1,KNF,2015-06-05 70273,1,19
531467.5368,3514844.329,6/5/2015 20:00,70273,1,33.49258194,NA,6/5/2015,1,KNF,2015-06-05 70273,1,20
531390.1795,3514823.333,6/5/2015 6:00,70273,2,24.38531464,2.462230555,6/5/2015,1,KNF,2015-06-05 70273,1,6
531396.6839,3514823.663,6/5/2015 7:00,70273,2,25.82204675,1.167523827,6/5/2015,1,KNF,2015-06-05 70273,1,7
531394.2216,3514823.766,6/5/2015 8:00,70273,2,25.28408602,1.651843963,6/5/2015,1,KNF,2015-06-05 70273,1,8
531418.3989,3514807.569,6/5/2015 9:00,70273,1,28.31413388,NA,6/5/2015,1,KNF,2015-06-05 70273,1,9
531496.3937,3514808.971,6/6/2015 10:00,70273,2,30.50059633,0.979456649,6/6/2015,2,KNF,2015-06-06 70273,1,10
531531.8143,3514844.437,6/6/2015 11:00,70273,2,27.84749398,0.305281929,6/6/2015,2,KNF,2015-06-06 70273,1,11
531542.9765,3514838.929,6/6/2015 12:00,70273,2,27.02693325,0.762704403,6/6/2015,2,KNF,2015-06-06 70273,1,12
531525.7296,3514846.17,6/6/2015 13:00,70273,2,27.44581982,0.069868427,6/6/2015,2,KNF,2015-06-06 70273,1,13
531520.7397,3514846.032,6/6/2015 14:00,70273,1,27.65788027,NA,6/6/2015,2,KNF,2015-06-06 70273,1,14
531518.8537,3514837.281,6/6/2015 15:00,70273,1,28.49896376,NA,6/6/2015,2,KNF,2015-06-06 70273,1,15
531577.8474,3514769.384,6/6/2015 16:00,70273,2,4.42945013,2.169961618,6/6/2015,2,KNF,2015-06-06 70273,1,16
531623.2482,3514903.684,6/6/2015 17:00,70273,2,21.05472584,3.952306889,6/6/2015,2,KNF,2015-06-06 70273,1,17
531646.9378,3514892.185,6/6/2015 18:00,70273,2,21.75564866,3.239605185,6/6/2015,2,KNF,2015-06-06 70273,1,18
531623.0681,3514900.68,6/6/2015 19:00,70273,2,20.91548106,4.054117068,6/6/2015,2,KNF,2015-06-06 70273,1,19
531621.3623,3514894.922,6/6/2015 20:00,70273,2,20.52955513,4.353425159,6/6/2015,2,KNF,2015-06-06 70273,1,20
531467.0586,3514842.765,6/6/2015 6:00,70273,1,33.49575636,NA,6/6/2015,2,KNF,2015-06-06 70273,1,6
531469.4779,3514847.461,6/6/2015 7:00,70273,1,33.49553201,NA,6/6/2015,2,KNF,2015-06-06 70273,1,7
531441.4288,3514810.532,6/6/2015 8:00,70273,2,30.72345415,2.472605298,6/6/2015,2,KNF,2015-06-06 70273,1,8
531487.1492,3514825.258,6/6/2015 9:00,70273,2,31.22235888,0.45943527,6/6/2015,2,KNF,2015-06-06 70273,1,9
531666.07,3514887.733,6/7/2015 10:00,70273,2,22.10134389,2.794548867,6/7/2015,3,KNF,2015-06-07 70273,2,10
531684.4663,3514943.985,6/7/2015 11:00,70273,2,36.16439505,1.466360883,6/7/2015,3,KNF,2015-06-07 70273,2,11
531709.0347,3514939.206,6/7/2015 12:00,70273,4,22.93336702,4.68289845,6/7/2015,3,KNF,2015-06-07 70273,2,12
531723.4587,3514966.129,6/7/2015 13:00,70273,2,19.61654663,0.743913191,6/7/2015,3,KNF,2015-06-07 70273,2,13
531829.043,3515051.192,6/7/2015 14:00,70273,1,1.462582683,NA,6/7/2015,3,KNF,2015-06-07 70273,2,14
531734.6737,3514989.64,6/7/2015 15:00,70273,2,19.69419289,0.369448136,6/7/2015,3,KNF,2015-06-07 70273,2,15
531686.797,3514949.734,6/7/2015 16:00,70273,2,36.32986261,1.380166474,6/7/2015,3,KNF,2015-06-07 70273,2,16
531661.3215,3514966.193,6/7/2015 17:00,70273,2,36.69455409,1.639524948,6/7/2015,3,KNF,2015-06-07 70273,2,17
531692.8458,3514999.653,6/7/2015 18:00,70273,3,20.97733569,1.028738139,6/7/2015,3,KNF,2015-06-07 70273,2,18
531683.2411,3515003.691,6/7/2015 19:00,70273,3,21.56552437,1.109141395,6/7/2015,3,KNF,2015-06-07 70273,2,19
531678.4455,3514998.899,6/7/2015 20:00,70273,3,22.16285551,1.031303041,6/7/2015,3,KNF,2015-06-07 70273,2,20
531619.9295,3514892.812,6/7/2015 6:00,70273,2,20.32323028,4.520335513,6/7/2015,3,KNF,2015-06-07 70273,2,6
531631.114,3514910.902,6/7/2015 7:00,70273,2,21.82713275,3.341513265,6/7/2015,3,KNF,2015-06-07 70273,2,7
531608.8003,3514955.436,6/7/2015 8:00,70273,3,32.5665052,2.555555563,6/7/2015,3,KNF,2015-06-07 70273,2,8
531628.8985,3514944.735,6/7/2015 9:00,70273,2,34.97168637,2.790311994,6/7/2015,3,KNF,2015-06-07 70273,2,9
531512.5484,3515152.669,6/8/2015 10:00,70273,3,7.242595924,11.05463128,6/8/2015,4,KNF,2015-06-08 70273,2,10
531507.0543,3515199.804,6/8/2015 11:00,70273,3,6.63850197,10.76141489,6/8/2015,4,KNF,2015-06-08 70273,2,11
531506.5505,3515287.134,6/8/2015 12:00,70273,3,17.8696281,2.55769685,6/8/2015,4,KNF,2015-06-08 70273,2,12
531510.6668,3515331.371,6/8/2015 13:00,70273,3,18.56672233,1.705455172,6/8/2015,4,KNF,2015-06-08 70273,2,13
531518.6869,3515365.413,6/8/2015 14:00,70273,3,5.421461307,6.897693438,6/8/2015,4,KNF,2015-06-08 70273,2,14
531501.4461,3515466.968,6/8/2015 15:00,70273,1,2.71318834,NA,6/8/2015,4,KNF,2015-06-08 70273,2,15
531506.1295,3515458.879,6/8/2015 16:00,70273,1,2.830697277,NA,6/8/2015,4,KNF,2015-06-08 70273,2,16
531437.9444,3515381.482,6/8/2015 17:00,70273,3,17.69147244,1.233462163,6/8/2015,4,KNF,2015-06-08 70273,2,17
531438.6006,3515324.689,6/8/2015 18:00,70273,2,19.14666022,2.613155882,6/8/2015,4,KNF,2015-06-08 70273,2,18
531432.4621,3515328.65,6/8/2015 19:00,70273,2,18.79115915,2.787334681,6/8/2015,4,KNF,2015-06-08 70273,2,19
531433.5645,3515324.231,6/8/2015 20:00,70273,2,18.82448836,2.854444868,6/8/2015,4,KNF,2015-06-08 70273,2,20
531670.275,3515013.849,6/8/2015 6:00,70273,3,21.39626287,1.3928132,6/8/2015,4,KNF,2015-06-08 70273,2,6
531651.031,3515048.594,6/8/2015 7:00,70273,1,15.56063565,NA,6/8/2015,4,KNF,2015-06-08 70273,2,7
531592.3972,3515070.493,6/8/2015 8:00,70273,2,2.953267154,26.24827297,6/8/2015,4,KNF,2015-06-08 70273,2,8
531491.7635,3515149.702,6/8/2015 9:00,70273,3,6.802631971,11.30541696,6/8/2015,4,KNF,2015-06-08 70273,2,9
531516.3284,3515189.236,6/9/2015 10:00,70273,3,6.935281743,10.74895702,6/9/2015,5,KNF,2015-06-09 70273,2,10
531603.5747,3515158.734,6/9/2015 11:00,70273,2,2.702631052,25.29535397,6/9/2015,5,KNF,2015-06-09 70273,2,11
531507.0341,3515153.783,6/9/2015 12:00,70273,3,7.137199353,11.09653578,6/9/2015,5,KNF,2015-06-09 70273,2,12
531498.5559,3515092.917,6/9/2015 13:00,70273,2,6.236207231,24.80057693,6/9/2015,5,KNF,2015-06-09 70273,2,13
531465.1616,3515048.445,6/9/2015 14:00,70273,1,3.085103742,NA,6/9/2015,5,KNF,2015-06-09 70273,2,14
531437.6533,3515045.513,6/9/2015 15:00,70273,1,2.923732399,NA,6/9/2015,5,KNF,2015-06-09 70273,2,15
531336.6592,3514950.847,6/9/2015 16:00,70273,3,2.156081757,10.99529011,6/9/2015,5,KNF,2015-06-09 70273,2,16
531193.0421,3514887.376,6/9/2015 17:00,70273,9,31.943041,16.50365054,6/9/2015,5,KNF,2015-06-09 70273,2,17
531090.7591,3514870.264,6/9/2015 18:00,70273,4,26.51128665,45.50681931,6/9/2015,5,KNF,2015-06-09 70273,2,18
531098.636,3514839.419,6/9/2015 19:00,70273,6,27.69089389,27.0359253,6/9/2015,5,KNF,2015-06-09 70273,2,19
531092.4313,3514846.46,6/9/2015 20:00,70273,5,26.23929665,34.15413,6/9/2015,5,KNF,2015-06-09 70273,2,20
531432.4951,3515311.636,6/9/2015 6:00,70273,2,18.60650681,3.27301904,6/9/2015,5,KNF,2015-06-09 70273,2,6
531432.1705,3515355.938,6/9/2015 7:00,70273,3,18.58045943,1.110409527,6/9/2015,5,KNF,2015-06-09 70273,2,7
531413.9494,3515263.774,6/9/2015 8:00,70273,2,16.03485451,0.133074596,6/9/2015,5,KNF,2015-06-09 70273,2,8
531435.0563,3515300.826,6/9/2015 9:00,70273,2,18.61555904,3.502064337,6/9/2015,5,KNF,2015-06-09 70273,2,9
531235.4014,3514805.117,6/10/2015 10:00,70273,4,31.02338012,37.5406408,6/10/2015,6,KNF,2015-06-10 70273,2,10
531239.6297,3514869.063,6/10/2015 11:00,70273,5,36.04072618,31.9112531,6/10/2015,6,KNF,2015-06-10 70273,2,11
531279.0357,3514855.205,6/10/2015 12:00,70273,3,31.11802406,8.954304066,6/10/2015,6,KNF,2015-06-10 70273,2,12
531297.6756,3514872.486,6/10/2015 13:00,70273,5,15.52860532,12.78122193,6/10/2015,6,KNF,2015-06-10 70273,2,13
531247.9774,3514857.959,6/10/2015 14:00,70273,5,33.60445185,32.32986742,6/10/2015,6,KNF,2015-06-10 70273,2,14
531280.5027,3514899.102,6/10/2015 15:00,70273,5,15.71306593,12.72575566,6/10/2015,6,KNF,2015-06-10 70273,2,15
531227.4829,3514930.786,6/10/2015 16:00,70273,8,29.56863727,19.25879658,6/10/2015,6,KNF,2015-06-10 70273,2,16
531129.0104,3514972.131,6/10/2015 17:00,70273,3,21.62549777,59.55726887,6/10/2015,6,KNF,2015-06-10 70273,2,17
531180.1865,3514967.508,6/10/2015 18:00,70273,3,22.96482523,70.67599503,6/10/2015,6,KNF,2015-06-10 70273,2,18
531173.0495,3514969.737,6/10/2015 19:00,70273,3,22.63774874,70.79853618,6/10/2015,6,KNF,2015-06-10 70273,2,19
531173.2821,3514967.964,6/10/2015 20:00,70273,3,22.76390657,70.74110504,6/10/2015,6,KNF,2015-06-10 70273,2,20
531060.0907,3514866.248,6/10/2015 6:00,70273,3,21.38610239,45.7861273,6/10/2015,6,KNF,2015-06-10 70273,2,6
531045.4965,3514885.767,6/10/2015 7:00,70273,3,21.22195132,45.71653581,6/10/2015,6,KNF,2015-06-10 70273,2,7
531057.6299,3514903.56,6/10/2015 8:00,70273,3,20.98103787,45.80930159,6/10/2015,6,KNF,2015-06-10 70273,2,8
531056.1465,3514814.484,6/10/2015 9:00,70273,6,24.7318986,26.66983332,6/10/2015,6,KNF,2015-06-10 70273,2,9
531228.3604,3514925.59,6/11/2015 10:00,70273,7,31.07483468,22.2110638,6/11/2015,7,KNF,2015-06-11 70273,2,10
531251.2451,3514860.829,6/11/2015 11:00,70273,5,33.26854316,32.39730709,6/11/2015,7,KNF,2015-06-11 70273,2,11
531273.4851,3514849.469,6/11/2015 12:00,70273,3,31.9200116,17.37214487,6/11/2015,7,KNF,2015-06-11 70273,2,12
531269.4148,3514842.751,6/11/2015 13:00,70273,3,31.76095875,17.44652044,6/11/2015,7,KNF,2015-06-11 70273,2,13
531285.8468,3514807.531,6/11/2015 14:00,70273,2,29.83351083,19.65157888,6/11/2015,7,KNF,2015-06-11 70273,2,14
531297.1938,3514766.111,6/11/2015 15:00,70273,4,18.79543227,10.29802371,6/11/2015,7,KNF,2015-06-11 70273,2,15
531250.9927,3514859.753,6/11/2015 16:00,70273,5,33.24231885,32.39824094,6/11/2015,7,KNF,2015-06-11 70273,2,16
531198.1486,3514820.865,6/11/2015 17:00,70273,7,34.25473821,21.45523501,6/11/2015,7,KNF,2015-06-11 70273,2,17
531234.2921,3514802.431,6/11/2015 18:00,70273,4,30.81726371,37.60558183,6/11/2015,7,KNF,2015-06-11 70273,2,18
531232.0281,3514790.221,6/11/2015 19:00,70273,5,29.57807815,28.47282706,6/11/2015,7,KNF,2015-06-11 70273,2,19
531231.798,3514791.151,6/11/2015 20:00,70273,5,29.70070005,28.44872535,6/11/2015,7,KNF,2015-06-11 70273,2,20
531164.9578,3514987.048,6/11/2015 6:00,70273,2,21.26854282,119.8929881,6/11/2015,7,KNF,2015-06-11 70273,2,6
531182.4885,3515017.26,6/11/2015 7:00,70273,2,18.33435952,123.01642,6/11/2015,7,KNF,2015-06-11 70273,2,7
531190.4068,3515004.061,6/11/2015 8:00,70273,2,19.33275432,122.0604231,6/11/2015,7,KNF,2015-06-11 70273,2,8
531197.6948,3514930.097,6/11/2015 9:00,70273,5,27.1190373,34.29679258,6/11/2015,7,KNF,2015-06-11 70273,2,9
531268.6179,3514874.438,6/12/2015 10:00,70273,6,25.84618044,8.161918696,6/12/2015,8,KNF,2015-06-12 70273,2,10
531224.4538,3514761.679,6/12/2015 11:00,70273,5,22.78166322,30.0841444,6/12/2015,8,KNF,2015-06-12 70273,2,11
531339.3643,3514615.563,6/12/2015 12:00,70273,1,0.803366201,NA,6/12/2015,8,KNF,2015-06-12 70273,2,12
531058.241,3514593.952,6/12/2015 13:00,70273,4,23.84594454,20.13643289,6/12/2015,8,KNF,2015-06-12 70273,2,13
531108.0125,3514719.595,6/12/2015 14:00,70273,5,35.10777585,13.97570407,6/12/2015,8,KNF,2015-06-12 70273,2,14
531017.5126,3514669.4,6/12/2015 15:00,70273,4,38.00164403,17.13820097,6/12/2015,8,KNF,2015-06-12 70273,2,15
531025.6328,3514617.463,6/12/2015 16:00,70273,6,29.385617,11.24316868,6/12/2015,8,KNF,2015-06-12 70273,2,16
531104.0504,3514664.407,6/12/2015 17:00,70273,5,40.76720271,12.37941132,6/12/2015,8,KNF,2015-06-12 70273,2,17
531055.2334,3514642.99,6/12/2015 18:00,70273,5,38.31179208,12.79416399,6/12/2015,8,KNF,2015-06-12 70273,2,18
531052.9591,3514643.537,6/12/2015 19:00,70273,5,38.24355528,12.80887113,6/12/2015,8,KNF,2015-06-12 70273,2,19
531051.7794,3514642.214,6/12/2015 20:00,70273,5,38.01384223,12.85497463,6/12/2015,8,KNF,2015-06-12 70273,2,20
531227.2631,3514806.478,6/12/2015 6:00,70273,6,31.33523227,25.83385603,6/12/2015,8,KNF,2015-06-12 70273,2,6
531204.5911,3514810.355,6/12/2015 7:00,70273,8,32.22023294,18.39341123,6/12/2015,8,KNF,2015-06-12 70273,2,7
531210.8467,3514836.599,6/12/2015 8:00,70273,7,35.55036384,21.31782355,6/12/2015,8,KNF,2015-06-12 70273,2,8
531239.3936,3514850.108,6/12/2015 9:00,70273,6,35.46677806,25.51440743,6/12/2015,8,KNF,2015-06-12 70273,2,9
531119.7603,3514796.111,6/13/2015 10:00,70273,10,27.08859499,14.78684467,6/13/2015,9,KNF,2015-06-13 70273,2,10
531137.6648,3514803.081,6/13/2015 11:00,70273,9,26.37005182,16.78298459,6/13/2015,9,KNF,2015-06-13 70273,2,11
531100.8689,3514896.497,6/13/2015 12:00,70273,4,23.95944644,46.45989733,6/13/2015,9,KNF,2015-06-13 70273,2,12
531110.1791,3514899.008,6/13/2015 13:00,70273,4,24.36979553,46.3653727,6/13/2015,9,KNF,2015-06-13 70273,2,13
531081.8159,3514833.981,6/13/2015 14:00,70273,5,26.9507699,33.32828325,6/13/2015,9,KNF,2015-06-13 70273,2,14
530980.4267,3514878.433,6/13/2015 15:00,70273,3,7.339101915,47.19670463,6/13/2015,9,KNF,2015-06-13 70273,2,15
530961.0403,3514967.579,6/13/2015 16:00,70273,2,8.021274203,10.34737457,6/13/2015,9,KNF,2015-06-13 70273,2,16
530845.7474,3515019.949,6/13/2015 17:00,70273,3,3.725910573,18.55214294,6/13/2015,9,KNF,2015-06-13 70273,2,17
530869.8436,3514932.391,6/13/2015 18:00,70273,2,17.54386504,22.50117952,6/13/2015,9,KNF,2015-06-13 70273,2,18
530872.1693,3514930.469,6/13/2015 19:00,70273,2,17.58063756,22.43179853,6/13/2015,9,KNF,2015-06-13 70273,2,19
530872.3778,3514924.118,6/13/2015 20:00,70273,2,17.57650862,22.36175633,6/13/2015,9,KNF,2015-06-13 70273,2,20
531056.8691,3514694.125,6/13/2015 6:00,70273,3,42.41693463,23.9553338,6/13/2015,9,KNF,2015-06-13 70273,2,6
